nomem_encr;cv22n_m1;cv22n_m2;cv22n_m3;cv22n160;cv22n242;cv22n001;cv22n002;cv22n003;cv22n166;cv22n006;cv22n167;cv22n168;cv22n008;cv22n009;cv22n010;cv22n011;cv22n012;cv22n013;cv22n014;cv22n015;cv22n016;cv22n017;cv22n018;cv22n019;cv22n020;cv22n021;cv22n022;cv22n023;cv22n024;cv22n025;cv22n026;cv22n027;cv22n028;cv22n029;cv22n030;cv22n031;cv22n032;cv22n033;cv22n034;cv22n035;cv22n036;cv22n037;cv22n038;cv22n039;cv22n040;cv22n041;cv22n042;cv22n043;cv22n044;cv22n045;cv22n046;cv22n047;cv22n048;cv22n049;cv22n050;cv22n051;cv22n052;cv22n053;cv22n307;cv22n208;cv22n243;cv22n308;cv22n210;cv22n245;cv22n246;cv22n251;cv22n248;cv22n250;cv22n249;cv22n247;cv22n253;cv22n304;cv22n255;cv22n252;cv22n321;cv22n322;cv22n254;cv22n257;cv22n256;cv22n323;cv22n324;cv22n260;cv22n259;cv22n261;cv22n262;cv22n263;cv22n065;cv22n066;cv22n067;cv22n068;cv22n069;cv22n070;cv22n071;cv22n072;cv22n073;cv22n075;cv22n211;cv22n216;cv22n213;cv22n215;cv22n214;cv22n212;cv22n218;cv22n305;cv22n220;cv22n217;cv22n325;cv22n326;cv22n219;cv22n264;cv22n221;cv22n327;cv22n328;cv22n222;cv22n318;cv22n224;cv22n317;cv22n225;cv22n329;cv22n240;cv22n306;cv22n315;cv22n267;cv22n331;cv22n332;cv22n230;cv22n320;cv22n330;cv22n333;cv22n334;cv22n199;cv22n309;cv22n234;cv22n205;cv22n200;cv22n310;cv22n236;cv22n098;cv22n311;cv22n238;cv22n101;cv22n102;cv22n103;cv22n104;cv22n105;cv22n106;cv22n107;cv22n108;cv22n109;cv22n110;cv22n111;cv22n112;cv22n113;cv22n114;cv22n115;cv22n116;cv22n117;cv22n118;cv22n119;cv22n120;cv22n121;cv22n122;cv22n123;cv22n124;cv22n125;cv22n126;cv22n127;cv22n128;cv22n129;cv22n130;cv22n131;cv22n132;cv22n133;cv22n134;cv22n139;cv22n140;cv22n141;cv22n142;cv22n143;cv22n144;cv22n145;cv22n146;cv22n147;cv22n148;cv22n151;cv22n152;cv22n153;cv22n154;cv22n274;cv22n275;cv22n276;cv22n277;cv22n278;cv22n289;cv22n290;cv22n291;cv22n292;cv22n279;cv22n280;cv22n281;cv22n282;cv22n283;cv22n293;cv22n294;cv22n295;cv22n296;cv22n284;cv22n285;cv22n286;cv22n287;cv22n288;cv22n297;cv22n298;cv22n299;cv22n300;cv22n301;cv22n302;cv22n303
879959;202112;202201;202202;72;2;2;1;0;0;0;0; ;1;1;1;1;2;3;6;6;6;3;3;2;5;6;6;7;8;7;5;5;7;6;2;6;5;5;2;2;2;4;5;5;6;8;6;5;4;7;6;2;1;1;2;1;2;1;6; ;100; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;2;5;2;6;9;8;6;1;6;6;5;7;5;3;6;7;5;0;5;5;6;9;8;7;1;5;6;6;7;6;5;6;6;4;2; ; ; ;1;6; ;2; ; ;5;5;5;5;5;4;3;1;4;4;4;4;2;5;4;2;4;2;4;4;3;4;4;3;2;4;4;4;4;4;4;2;4;4;4;4;4;4;3;2;2;1;4;4;3;1;2;2;1;5;1;5;5;2021-12-26;00:44:08;2021-12-26;00:49:51;1;5;1;4;5;2022-01-24;00:47:44;2022-01-24;00:53:55;1;5;1;5;5;2022-02-26;23:03:25;2022-02-26;23:10:09;343;371;404
879995;202112;202201;202202;36;1;3;1;0;0;0;0; ;2;2;2;1;2;7;7;7;8;7;7;7;-9;7;8;8;8;7;7;7;8;8;8;7;8;8;7;7;7;7;8;8;8;8;7;7;7;7;7;2;2;1;2;2;1;1;-9; ;80;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;7;6;6;7;-9;7;6;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;7;7;5;6;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2; ; ; ;2; ; ;2; ; ;-9;3;3;4;-9;3;1;4;5;2;2;1;1;1;1;4;4;2;4;3;3;3;4;2;2;4;4;4;3;4;3;3;5;3;2;4;2;2;3;2;2;2;6;6;2;2;4;2;5;4;3;2;3;2021-12-20;13:05:28;2021-12-20;13:20:06;5;5;2;1;2;2022-01-25;10:13:07;2022-01-25;10:15:35;1;5;3;3;3;2022-02-20;19:36:12;2022-02-20;20:20:40;878;148;2668
879998;202112;202201;202202;60;2;3;1;0;0;0;0; ;1;2;1;1;2;5;5;7;7;5;5;7;7;5;7;7;8;8;7;7;7;7;5;5;7;7;5;5;7;7;7;7;7;8;8;7;7;7;7;2;2;2;2;2;2;2; ; ;50; ; ; ;0;20;20;0;30;20;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;1; ;7;7;8;3;8;3;4;0;3;-9;-9;-9;-9;-9;7;6;-9;8;8;8;8;10;3;3;0;-9;3;-9;3;3;-9;-9;8;1;2; ; ; ;2; ; ;2; ; ;-9;5;5;4;3;3;1;4;5;1;2;3;1;2;2;3;4;3;3;3;2;3;4;1;1;5;5;1;3;4;3;2;4;1;1;2;3;1;2;2;2;2;3;6;1;1;1;1;1;5;1;5;5;2021-12-06;16:17:09;2021-12-06;16:20:52;2;5;1;5;5;2022-01-03;18:59:15;2022-01-03;19:05:36;1;5;1;5;5;2022-02-07;13:39:49;2022-02-07;13:46:47;223;381;418
880004;202112;-9;202202;-9;-9;2;0;1;0;0;0; ;2;1;3;1;3;2;3;8;10;3;4;5;5;4;10;10;10;8;7;5;6;6;3;3;6;8;2;2;2;2;5;10;10;10;7;8;4;7;6;2;1;1;2;2;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;5;3;3;4;1;3;5;3;4;4;2;1;3;5;2;2;4;3;1;5;2;1;1;5;5;5;5;3;5;1;5;5;5;5;3;1;3;3;2;1;4;2;4;1;3;3;1;5;1;2;3;2021-12-19;22:56:13;2021-12-19;22:59:56; ; ; ; ; ; ; ; ; ;1;4;4;5;3;2022-02-11;13:33:25;2022-03-09;08:40:18;223; ;2228813
880006;202112;202201;202202;61;1;1;1;0;0;0;0; ;1;4;1;3;1;6;7;8;8;7;6;7;7;5;8;8;10;9;5;6;7;5;4;7;7;8;5;5;7;7;4;9;8;9;8;5;6;7;6;1;1;2;1;1;1;1;6; ;100;7; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;6;7;0;4;9;8;8;0;3;5;0;0;0;0;4;4;0;6;1;1;3;4;6;8;0;3;4;5;5;5;0;6;7;1;1;6; ;2; ; ; ;2; ; ;2;5;4;2;2;4;3;2;5;1;1;5;1;5;5;5;4;4;5;2;4;4;1;1;1;5;5;5;5;5;2;2;4;2;2;4;4;2;1;1;1;1;5;2;1;1;1;1;1;5;5;5;5;2021-12-06;12:04:56;2021-12-06;12:11:00;1;4;3;4;4;2022-01-17;12:30:25;2022-01-17;12:33:52;1;5;5;5;5;2022-02-07;12:20:57;2022-02-07;12:26:32;364;207;335
880023;202112;202201;202202;65;1;1;1;0;0;0;0; ;2;2;3;2;3;0;1;2;3;4;5;6;7;8;0;1;2;3;4;5;6;7;1;2;3;4;5;6;7;8;9;1;2;3;4;5;6;7;8;2;1;2;1;2;1;2; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; ; ; ;2; ; ;2; ; ;5;5;5;5;5;3;1;2;5;1;1;5;1;5;5;3;5;1;5;5;3;3;5;1;1;5;5;1;4;5;3;3;3;3;5;5;5;5;2;2;1;1;5;1;1;1;1;1;2;3;4;3;2;2021-12-20;14:30:21;2021-12-20;14:32:10;1;4;3;2;4;2022-01-17;22:32:20;2022-01-17;22:36:19;1;5;5;5;5;2022-02-24;14:17:23;2022-02-24;14:25:01;109;239;458
880032;202112;202201;202203;37;2;2;1;1;1;0;0; ;2;2;2;2;2;5;7;7;7;6;7;8;7;7;8;7;7;8;5;8;7;7;7;6;6;7;6;5;4;5;6;6;6;6;5;6;6;7;6;2;1;1;1;1;1;1;4; ;100; ; ; ;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;1;0;niet;5;6;5;7;6;7;6;4;5;-9;-9;-9;-9;-9;-9;-9;-9;5;6;4;6;3;5;6;5;-9;-9;-9;-9;-9;-9;-9;-9;-9;2; ; ; ;2; ; ;2; ; ;6;4;3;4;3;4;3;2;2;3;3;3;2;3;3;3;3;2;2;3;3;2;3;3;3;4;3;3;3;2;2;3;3;3;3;3;4;3;2;2;2;1;3;3;2;3;3;3;4;3;3;4;3;2021-12-14;08:26:43;2021-12-14;08:28:18;2;3;3;4;4;2022-01-06;11:15:30;2022-01-06;11:26:14;3;4;3;3;3;2022-03-18;09:00:24;2022-03-18;09:01:36;95;644;72
880084;202112;202201;202202;29;2;2;1;1;0;0;0; ;1;2;1;2;1;2;2;4;6;2;2;3;3;5;4;6;6;9;4;3;6;6;2;2;3;5;2;2;3;3;4;3;6;7;9;6;2;6;6;2;2;2;1;1;2;1;7; ;100; ; ; ; ; ; ; ; ;50; ; ; ; ;50; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;1;3;0;3;2;6;2;0;0;4;6;0;4;2;0;0;0;1;1;0;1;2;5;3;0;0;4;5;0;4;1;1;0;0;2; ; ; ;2; ; ;2; ; ;5;4;4;3;1;2;3;4;4;2;2;4;2;3;4;3;3;3;3;3;3;3;3;3;3;3;4;4;4;4;3;3;3;3;3;3;3;3;1;1;1;1;4;2;3;1;1;4;1;5;3;3;3;2021-12-18;16:40:06;2021-12-18;16:43:12;1;5;3;3;3;2022-01-12;15:56:18;2022-01-12;16:00:29;1;5;3;3;4;2022-02-15;12:07:03;2022-02-15;12:11:02;186;251;239
880099;202112;202201;202202;64;2;2;1;0;1;0;0; ;2;3;1;3;2;6;6;7;8;6;6;6;7;6;6;8;8;8;7;8;7;7;6;6;7;8;6;6;6;6;6;-9;8;8;8;7;7;7;7;1;1;2;2;1;2;1;7; ;25; ; ; ; ;25; ; ; ;50;25; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;3;7;0;5;5;7;7;0;6;5;3;0;0;3;0;5;0;3;5;0;5;6;6;6;0;-9;6;-9;0;0;3;-9;-9;0;2; ; ; ;1;7; ;2; ; ;3;5;3;4;4;4;2;1;5;2;2;2;2;3;3;4;3;2;4;3;3;4;3;2;2;4;5;4;4;4;3;3;4;3;2;2;2;1;1;1;1;1;3;1;3;1;1;1;3;5;4;3;3;2021-12-06;16:49:33;2021-12-06;16:54:34;1;5;4;3;3;2022-01-12;15:25:19;2022-01-12;15:30:21;1;5;3;4;4;2022-02-07;14:43:41;2022-02-07;14:51:35;301;302;474
880111;202112;202201;202202;50;1;3;1;1;0;0;0; ;2;2;1;2;2;6;5;9;8;5;5;5;7;8;8;8;10;8;7;6;7;5;5;5;8;8;5;5;5;5;8;5;8;8;8;7;5;8;5;1;1;1;2;2;1;1;2; ;100;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;6;5;6;6;5;2;0;0;8;8;8;8;3;0;8;8;0;7;1;6;6;6;3;3;0;5;8;8;8;5;0;5;8;0;1;16; ;3; ; ; ;2; ; ;8;5;3;5;3;1;4;3;5;2;1;3;3;2;1;1;3;1;1;5;1;1;5;3;1;3;5;4;5;5;1;1;1;1;1;1;1;1;2;2;2;1;3;3;1;1;1;1;3;3;3;3;3;2021-12-06;16:16:14;2021-12-06;16:19:02;3;3;3;3;3;2022-01-05;14:05:43;2022-01-05;14:08:49;3;3;3;3;3;2022-02-09;15:05:03;2022-02-09;15:20:22;168;186;919
880136;202112;202201;202202;54;1;2;1;1;1;0;0; ;2;3;1;3;2;5;-9;-9;7;5;5;-9;-9;3;6;5;7;7;6;8;7;5;5;-9;-9;5;4;4;-9;-9;5;6;5;6;5;6;7;6;5;2;1;2;2;1;1;1;6; ;95;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;4;4;6;4;7;6;4;0;3;3;0;0;0;0;0;3;0;4;2;0;5;7;7;3;0;2;3;-9;0;2;1;-9;5;0;2; ; ; ;1;6; ;2; ; ;3;5;3;3;-9;1;4;2;5;1;1;4;1;4;4;5;4;2;4;2;4;4;4;1;1;5;5;4;4;5;1;1;2;1;2;3;2;4;2;1;1;1;6;4;1;1;1;1;5;2;1;1;3;2021-12-07;18:42:58;2021-12-07;18:51:30;4;4;1;2;3;2022-01-05;19:31:14;2022-01-05;19:37:11;3;4;1;3;3;2022-02-10;17:18:28;2022-02-10;17:25:24;512;357;416
880163;-9;202202;202202;23;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;-8; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ;75; ; ; ;25; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;6;3;5;6;4;2;0;0;5;6;1;8;5;0;1;8;0;8;0;7;6;4;1;0;0;5;6;2;8;7;3;2;8;0;2; ; ; ;2; ; ;2; ; ;8;5;4;4;5;1;4;3;5;2;2;4;2;4;4;3;1;1;4;5;1;4;4;3;1;3;5;5;3;5;4;3;4;3;4;5;4;4;3;2;2;1;6;6;2;2;4;2; ; ; ; ; ; ; ; ; ;4;4;4;5;5;2022-02-21;09:54:20;2022-02-21;09:56:43;5;4;4;4;4;2022-02-21;09:38:59;2022-02-21;09:42:01; ;143;182
880167;202112;202201;202202;22;1;2;0;0;0;1;0; ;2; ;2; ;1;7;8;9;7;5;5;8;9;7;5;8;9;10;-9;7;7;6;6;8;9;8;7;8;7;8;7;8;9;10;9;8;8;7;7;2;2;2;1;1;2;1;5; ;95;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;4;7;5;5;9;8;6;1;10;3;5;4;-9;5;3;2;4;6;5;6;5;5;5;4;1;-9;5;-9;-9;-9;6;-9;-9;4;2; ; ; ;2; ; ;2; ; ;3;5;3;4;3;3;1;4;4;2;1;3;1;3;4;4;2;3;5;2;2;4;3;3;2;3;5;4;3;5;3;3;4;4;4;4;4;2;1;1;1;1;5;4;2;1;4;1;1;4;3;5;4;2021-12-21;05:36:55;2021-12-22;04:57:32;1;4;3;5;5;2022-01-21;03:59:29;2022-01-21;04:05:18;2;5;3;5;4;2022-02-09;02:28:13;2022-02-19;03:00:54;84037;349;865961
880191;202112;202202;202202;81;2;2;1;1;0;0;0; ;1;3;1;3;1;2;3;5;6;2;2;2;3;1;6;5;7;5;5;3;7;7;3;3;5;6;2;3;3;4;2;6;5;7;5;5;3;7;7;1;1;1;2;1;2;1;6; ;100; ; ; ;10;0;0;10;20;0;0;0;10;0;0;30;0;0;0;20;0;0;0;0;0; ;0;0;0;0;0;0;0;0;1; ;3;2;4;5;6;2;2;5;5;3;3;6;5;2;4;6;1;3;3;6;4;7;3;2;4;6;4;4;6;6;4;6;6;1;2; ; ; ;1;6; ;2; ; ;6;5;5;4;4;1;2;4;1;1;1;3;2;4;4;3;2;2;3;4;2;2;4;3;2;4;4;4;3;4;3;2;4;4;3;4;3;3;1;1;1;1;4;4;2;2;2;2;1;4;4;5;5;2021-12-28;21:02:08;2021-12-28;21:05:16;1;4;4;5;5;2022-02-28;18:19:15;2022-02-28;18:24:30;1;4;4;5;5;2022-02-28;18:02:56;2022-02-28;18:09:09;188;315;373
880215;202112;202201;202202;76;2;2;1;1;0;0;0; ;2;3;2;3;2;2;3;3;3;4;4;4;3;2;5;5;3;4;3;2;6;5;2;3;3;3;4;4;3;2;2;5;6;3;3;3;2;6;5;1;1;1;1;1;2;1;9; ;99; ; ; ;0;0;0;0;20;0;0;10;70;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;1; ;2;3;1;2;7;4;5;5;8;3;4;2;1;4;6;6;6;2;3;1;3;7;5;6;5;8;4;-9;3;4;5;-9;6;7;2; ; ; ;1;9; ;2; ; ;3;4;4;3;5;4;3;2;4;3;3;3;2;4;4;2;4;3;4;3;3;3;4;4;1;3;5;3;4;4;2;2;2;2;1;2;3;2;2;2;1;1;3;2;3;2;3;2;3;3;2;3;2;2021-12-06;12:51:33;2021-12-06;12:54:47;2;4;2;3;3;2022-01-03;15:54:40;2022-01-03;15:59:47;2;4;2;3;3;2022-02-07;12:25:52;2022-02-07;12:30:59;194;307;307
880220;202201;202201;202202;42;1;3;1;1;0;0;0; ;2;2;1;2;2;7;7;8;7;6;6;6;8;6;7;8;6;9;6;7;8;7;7;7;8;8;6;6;7;8;6;7;7;6;8;6;7;7;6;1;1;1;2;1;1;1;16; ;100;17; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;1;0;0;1;0;0; ;6;7;3;6;6;7;8;2;7;5;8;-9;5;6;6;5;7;8;7;5;7;6;6;8;4;6;7;7;-9;6;6;-9;6;7;2; ; ; ;1;15; ;2; ; ;4;5;4;2;2;3;4;1;5;3;2;4;3;3;3;5;2;3;3;2;2;5;2;2;1;4;5;4;4;4;3;3;4;3;4;4;4;2;2;2;2;1;6;4;3;1;1;1;5;4;4;3;3;2022-01-10;21:25:03;2022-01-10;21:32:12;5;4;4;4;3;2022-01-10;21:32:18;2022-01-10;21:47:18;5;4;4;3;3;2022-02-27;16:50:14;2022-02-27;16:59:49;429;900;575
880239;202112;202201;202202;63;2;4;1;1;1;0;0; ;1;4;1;4;1;8;6;9;9;6;4;3;8;2;9;7;8;9;7;9;7;7;8;7;8;9;6;5;4;8;3;9;8;9;9;8;8;7;7;1;1;1;1;1;2;1;1; ;100; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;9;4;0;7;1;3;2;0;0;8;2;5;5;0;2;0;0;10;3;0;7;1;2;1;0;0;9;1;5;7;0;1;0;0;2; ; ; ;1;1; ;2; ; ;8;5;2;5;3;1;2;4;4;4;4;4;1;4;4;3;5;1;2;3;3;2;4;4;1;2;5;5;3;4;2;1;2;1;5;5;3;4;3;2;2;1;3;1;3;1;1;1;1;5;3;3;3;2021-12-23;13:57:07;2021-12-23;14:00:19;1;5;3;3;3;2022-01-23;14:23:15;2022-01-23;14:26:41;1;5;3;3;3;2022-02-07;14:44:07;2022-02-07;14:49:44;192;206;337
880276;202112;202201;202202;69;2;2;1;0;1;0;0; ;1;4;1;3;1;2;3;7;2;2;1;1;3;0;4;6;7;8;4;4;5;3;3;4;5;3;2;1;1;2;0;-9;6;7;8;4;4;5;5;1;1;1;2;1;2;1;4; ;100; ; ; ; ;85; ; ; ; ; ; ; ; ; ;15; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;0;7;3;1;1;0;1;0;3;2;3;3;0;0;2;3;0;0;5;2;1;3;0;0;0;2;3;3;3;1;0;2;3;0;2; ; ; ;1;4; ;2; ; ;5;5;4;4;3;1;3;4;5;2;2;4;2;3;3;3;4;2;4;3;2;3;4;3;2;4;4;4;4;4;2;2;2;2;4;4;3;2;2;2;1;1;4;1;2;2;2;1;1;4;4;4;4;2021-12-11;14:32:14;2021-12-11;14:36:58;1;4;3;4;4;2022-01-04;19:12:10;2022-01-04;19:17:13;1;4;3;4;4;2022-02-07;13:19:28;2022-02-07;13:25:45;284;303;377
880303;202112;202201;202202;64;2;2;1;0;1;0;0; ;1;3;1;3;1;5;7;8;8;6;7;7;7;8;8;9;9;9;7;7;8;7;5;7;8;9;7;6;7;7;9;8;8;9;9;6;7;7;7;2;1;1;2;1;2;1;6; ;100; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;2;4;1;4;9;7;7;0;7;5;6;2;5;5;6;6;6;2;3;1;3;9;8;7;0;7;5;6;2;5;5;-9;6;6;1;6; ;2; ; ; ;2; ; ;2;4;5;3;3;4;3;2;5;3;2;3;2;4;4;4;4;3;4;2;4;4;2;2;2;4;5;4;3;4;3;2;4;2;3;3;2;2;2;1;1;1;5;5;2;1;1;1;2;4;3;4;3;2021-12-08;16:25:55;2021-12-08;16:30:33;3;5;3;4;3;2022-01-23;10:44:44;2022-01-23;10:50:21;2;5;3;3;3;2022-02-11;13:24:54;2022-02-11;13:33:43;278;337;529
880313;202112;202201;202203;20;1;3;1;1;0;0;0; ;2;1;2;2;2;7;8;5;9;6;7;7;6;4;8;7;7;7;6;7;8;8;6;6;6;7;6;6;6;6;6;7;6;7;7;6;7;7;7;2;2;2;2;2;2;1;-8; ;100;-8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;5;5;5;6;5;5;5;5;5;5;5;5;5;5;5;5;5;8;6;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;2; ; ; ;2; ; ;2; ; ;6;3;3;3;3;3;2;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;2;1;2;1;3;3;3;3;3;3;4;3;3;3;3;2021-12-22;13:19:43;2021-12-22;13:21:08;3;4;3;3;4;2022-01-14;16:32:23;2022-01-14;16:34:09;3;4;3;3;4;2022-03-12;17:53:10;2022-03-12;17:54:11;85;106;61
880368;202112;202201;202202;62;2;1;1;0;1;0;0; ;1;4;1;4;1;2;6;6;6;6;7;7;6;7;6;8;8;8;6;10;9;9;3;7;7;7;7;7;8;8;8;7;8;8;8;7;10;8;8;2;2;2;1;1;2;1;5; ;100; ; ; ;0;0;0;0;0;0;80;0;10;0;10;0;0;0;0;0;0;0;0;0;0; ;0;1;0;1;1;1;1;0;0; ;1;7;0;1;5;5;10;0;8;7;9;0;0;2;1;0;3;1;8;0;0;9;8;8;0;9;9;9;3;3;3;2;1;3;1;5; ;1; ; ; ;2; ; ;1;5;5;2;1;4;1;3;5;3;2;4;1;4;4;5;4;3;5;1;3;4;2;1;2;4;5;4;4;4;3;3;4;3;2;2;2;2;2;2;1;1;4;3;2;1;1;1;1;5;4;5;5;2021-12-17;11:15:29;2021-12-17;11:19:32;1;5;1;5;5;2022-01-03;15:15:51;2022-01-03;15:22:20;1;5;2;5;5;2022-02-21;12:33:48;2022-02-21;12:39:56;243;389;368
880389;202112;202201;202202;64;2;2;1;1;0;0;0; ;2;2;2;2;2;4;4;5;6;4;4;4;4;5;7;7;8;6;6;6;8;6;4;4;4;7;4;4;5;5;5;7;7;8;5;5;5;8;6;1;1;1;2;2;1;1;1; ;80; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ;0;0;0;0;0;0;0;0;1; ;6;5;4;5;-9;5;5;-9;4;4;-9;-9;-9;-9;5;5;-9;6;5;0;6;5;-9;5;1;-9;5;-9;-9;5;-9;-9;-9;0;2; ; ; ;2; ; ;2; ; ;5;4;5;3;3;3;1;2;4;3;3;3;2;4;3;3;4;3;4;4;3;4;3;2;2;4;4;4;4;4;3;2;5;3;4;4;3;3;2;2;2;1;5;4;3;2;2;2;3;4;2;2;2;2021-12-26;17:10:01;2021-12-26;17:14:01;4;4;1;2;2;2022-01-19;11:55:15;2022-01-19;12:00:57;2;5;2;3;3;2022-02-22;17:30:12;2022-02-25;18:20:04;240;342;262192
880400;202201;202201;202202;66;2;3;1;1;0;0;0; ;1;4;1;4;1;7;7;8;8;6;7;7;7;8;8;8;9;9;6;6;8;8;6;7;8;8;6;6;6;6;7;8;8;9;9;6;7;8;8;2;2;2;2;1;2;1;7; ;100; ; ; ; ; ; ; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;3;6;0;5;6;7;7;0;5;5;5;4;3;5;5;5;5;6;7;0;6;7;7;7;0;5;6;5;6;4;5;5;6;4;2; ; ; ;2; ; ;2; ; ;2;5;5;1;3;2;4;1;5;1;4;5;1;5;5;5;4;3;5;1;3;5;2;1;1;5;5;5;5;5;4;4;2;1;4;4;3;2;2;2;1;1;5;3;1;1;1;1;2;5;3;3;3;2022-01-18;12:56:05;2022-01-18;13:01:19;3;3;3;3;3;2022-01-18;13:01:23;2022-01-18;13:07:07;2;3;3;5;3;2022-02-28;20:18:49;2022-02-28;20:28:42;314;344;593
880419;-9;202202;202202;50;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3; ; ;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;1;1;0;0;1;0;0; ;4;5;0;5;6;6;6;0;6;6;9;0;5;4;9;6;6;1;9;1;2;3;4;5;0;4;2;2;0;4;3;3;4;4;2; ; ; ;1;4; ;2; ; ;4;3;5;4;1;2;1;4;4;2;2;4;2;2;2;4;4;4;3;2;3;4;2;3;3;2;4;4;4;5;3;3;3;1;4;3;2;3;1;1;1;1;5;5;2;2;2;2; ; ; ; ; ; ; ; ; ;1;5;5;5;5;2022-02-07;22:03:16;2022-02-28;22:28:21;1;5;3;4;4;2022-02-28;22:20:35;2022-02-28;22:38:18; ;1815905;1063
880432;202112;202202;202202;34;1;3;1;1;0;0;0; ;2;2;2;2;2;7;7;7;8;5;6;7;7;5;-9;8;9;9;6;7;9;7;7;7;7;8;5;6;7;7;5;-9;7;9;9;5;6;8;7;1;1;2;1;1;2;1;4; ;100;5; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;7;9;0;5;5;6;8;0;6;4;0;-9;0;0;-9;-9;-9;8;7;0;7;6;-9;9;0;-9;-9;-9;-9;0;0;-9;-9;-9;2; ; ; ;1;4; ;2; ; ;0;5;5;3;2;1;4;3;5;1;1;4;1;3;3;5;4;3;4;1;3;2;2;3;1;5;5;1;5;5;3;2;2;2;3;3;3;2;1;1;1;1;4;2;1;1;1;1;1;4;3;4;4;2021-12-09;17:02:58;2021-12-09;17:05:10;1;5;3;3;3;2022-02-26;09:05:08;2022-02-26;09:07:49;1;5;3;3;4;2022-02-25;16:46:46;2022-02-25;16:54:58;132;161;492
