nomem_encr;cv23o_m1;cv23o_m2;cv23o_m3;cv23o160;cv23o242;cv23o001;cv23o002;cv23o003;cv23o335;cv23o166;cv23o336;cv23o006;cv23o167;cv23o168;cv23o008;cv23o009;cv23o010;cv23o011;cv23o012;cv23o013;cv23o014;cv23o015;cv23o016;cv23o017;cv23o018;cv23o019;cv23o020;cv23o021;cv23o022;cv23o023;cv23o024;cv23o025;cv23o026;cv23o027;cv23o028;cv23o029;cv23o030;cv23o031;cv23o032;cv23o033;cv23o034;cv23o035;cv23o036;cv23o037;cv23o038;cv23o039;cv23o040;cv23o041;cv23o042;cv23o043;cv23o044;cv23o045;cv23o046;cv23o047;cv23o048;cv23o049;cv23o050;cv23o051;cv23o052;cv23o053;cv23o307;cv23o208;cv23o243;cv23o308;cv23o210;cv23o245;cv23o246;cv23o251;cv23o248;cv23o250;cv23o249;cv23o247;cv23o253;cv23o304;cv23o255;cv23o252;cv23o321;cv23o322;cv23o254;cv23o257;cv23o256;cv23o323;cv23o324;cv23o260;cv23o259;cv23o261;cv23o262;cv23o263;cv23o065;cv23o066;cv23o067;cv23o068;cv23o069;cv23o070;cv23o071;cv23o072;cv23o073;cv23o075;cv23o211;cv23o216;cv23o213;cv23o215;cv23o214;cv23o212;cv23o218;cv23o305;cv23o220;cv23o217;cv23o325;cv23o326;cv23o219;cv23o264;cv23o221;cv23o327;cv23o328;cv23o222;cv23o318;cv23o224;cv23o317;cv23o225;cv23o337;cv23o240;cv23o306;cv23o315;cv23o338;cv23o331;cv23o332;cv23o230;cv23o320;cv23o330;cv23o333;cv23o334;cv23o199;cv23o309;cv23o234;cv23o205;cv23o200;cv23o310;cv23o236;cv23o098;cv23o311;cv23o238;cv23o101;cv23o102;cv23o103;cv23o104;cv23o105;cv23o106;cv23o107;cv23o108;cv23o109;cv23o110;cv23o111;cv23o112;cv23o113;cv23o114;cv23o115;cv23o116;cv23o117;cv23o118;cv23o119;cv23o120;cv23o121;cv23o122;cv23o123;cv23o124;cv23o125;cv23o126;cv23o127;cv23o128;cv23o129;cv23o130;cv23o131;cv23o132;cv23o133;cv23o134;cv23o139;cv23o140;cv23o141;cv23o142;cv23o143;cv23o144;cv23o145;cv23o146;cv23o147;cv23o148;cv23o151;cv23o152;cv23o153;cv23o154;cv23o274;cv23o275;cv23o276;cv23o277;cv23o278;cv23o289;cv23o290;cv23o291;cv23o292;cv23o279;cv23o280;cv23o281;cv23o282;cv23o283;cv23o293;cv23o294;cv23o295;cv23o296;cv23o284;cv23o285;cv23o286;cv23o287;cv23o288;cv23o297;cv23o298;cv23o299;cv23o300;cv23o301;cv23o302;cv23o303
882723;202212;202301;202302;70;2;4;1;0;0;0;0;0;0; ;1;3;2;3;2;8;7;6;7;7;7;7;7;6;8;7;7;7;6;7;6;1;8;7;7;8;7;7;7;7;6;7;7;8;7;7;7;6;0;2;2;2;2;2;1;1;7; ;99; ; ; ;20; ; ;20; ;60; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;7;7;5;6;5;8;6;0;6;6;3;4;4;4;6;4;0;9;6;6;7;6;7;6;0;6;6;6;6;6;3;5;5;0;2; ; ; ;2; ; ;2; ; ;6;5;3;5;5;1;3;4;5;3;2;3;4;5;4;3;1;1;1;5;1;1;2;3;3;4;5;5;3;4;1;1;1;1;1;4;4;4;3;2;2;1;4;3;1;1;1;1;1;5;4;5;5;05-12-2022;20:48:20;05-12-2022;20:55:34;1;5;4;5;5;03-01-2023;15:30:50;03-01-2023;15:38:54;1;5;5;5;5;06-02-2023;13:39:33;06-02-2023;13:49:45;434;484;612
882733;202212;202301;202302;66;1;2;1;1;0;0;0;0;0; ;2;2;2;2;2;4;6;8;8;4;5;4;5;7;8;8;8;8;7;7;7;7;6;6;7;7;4;5;4;6;6;8;7;7;8;7;7;7;7;1;1;2;1;2;1;1;7; ;50;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;6;1;1;5;5;5;4;0;4;4;4;4;4;2;4;4;0;5;1;1;4;4;4;2;0;3;4;4;4;4;3;4;4;0;2; ; ; ;2; ; ;2; ; ;5;5;4;4;5;3;1;4;5;1;1;4;1;4;4;4;3;1;4;3;2;3;3;1;1;3;5;3;5;5;2;1;5;1;3;5;3;2;1;1;1;1;5;4;1;1;1;1;2;5;2;5;5;05-12-2022;19:47:28;05-12-2022;19:51:00;2;5;2;4;5;02-01-2023;14:13:01;02-01-2023;14:18:01;2;5;2;5;5;07-02-2023;09:18:33;07-02-2023;09:23:37;212;300;304
882738;202212;202301;202302;38;1;2;1;1;0;1;0;0;0; ;1;3;1;4;1;5;5;6;7;4;3;5;6;6;7;8;8;8;5;6;7;6;5;5;7;7;5;4;5;6;6;7;8;8;8;5;6;7;6;2;2;2;1;1;2;1;3; ;100;15; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;6;5;0;6;0;3;2;0;2;5;4;0;5;0;4;2;0;7;6;2;4;0;4;3;0;3;5;3;3;4;0;3;2;0;2; ; ; ;1;3; ;2; ; ;6;5;3;3;2;3;4;1;5;1;3;5;1;1;2;5;3;2;4;1;3;5;4;1;1;4;5;4;4;4;4;2;4;2;5;5;5;1;2;2;2;1;2;1;2;1;4;1;1;5;4;5;5;09-12-2022;23:21:33;09-12-2022;23:24:14;1;5;5;5;5;04-01-2023;20:22:11;04-01-2023;20:26:22;1;5;5;5;5;10-02-2023;17:21:01;10-02-2023;17:25:06;161;251;245
882754;202212;202301;202302;75;2;3;1;1;0;0;0;0;0; ;1;4;1;4;1;5;5;7;7;4;4;3;8;5;7;7;7;8;5;6;8;5;5;5;7;7;4;4;4;8;5;7;7;7;8;5;5;8;5;2;1;1;2;1;2;2; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ;90; ; ; ; ;10; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;4;5;0;3;6;4;4;0;5;4;7;4;3;0;4;6;0;2;3;1;6;7;8;3;0;4;5;7;4;6;0;4;7;1;2; ; ; ;1;15; ;2; ; ;5;5;5;5;5;1;4;3;4;2;3;4;1;4;3;2;4;1;2;5;3;3;5;3;3;4;5;3;5;4;1;1;3;1;3;4;4;2;2;2;1;1;2;1;4;1;2;1;2;5;4;5;5;05-12-2022;12:44:43;05-12-2022;13:01:55;2;5;4;5;5;02-01-2023;14:06:51;02-01-2023;14:11:36;3;5;5;5;5;06-02-2023;16:19:14;06-02-2023;16:25:56;1032;285;402
882763;202212;202301;202302;73;2;2;1;0;0;1;0;0;0; ;1;2;2;3;2;4;4;3;5;4;3;3;3;3;7;6;6;7;5;6;6;5;5;5;4;5;4;4;4;4;4;6;5;5;6;5;5;5;4;1;1;1;2;2;1;1;4; ;100; ; ; ;60;30; ; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;6;6;2;5;5;6;6;1;3;5;3;3;1;2;3;2;1;6;6;2;5;5;5;6;1;6;5;5;5;5;4;5;5;1;2; ; ; ;1;4; ;2; ; ;7;4;5;4;3;1;3;4;4;2;4;3;2;4;3;4;5;1;4;4;2;5;4;4;3;3;5;3;3;4;2;2;5;3;5;5;5;4;2;2;1;1;3;2;4;1;4;2;4;4;4;3;4;05-12-2022;13:04:27;05-12-2022;13:10:22;4;4;4;3;3;05-01-2023;17:47:59;05-01-2023;17:55:25;2;5;5;4;4;09-02-2023;10:32:12;09-02-2023;10:43:28;355;446;676
882769;202212;202301;202302;24;1;2;0;1;1;0;0;0;0; ;2;2;2;2;2;7;7;6;8;5;6;7;7;4;7;8;8;6;7;8;7;6;6;7;8;8;4;5;7;8;4;7;5;7;7;6;7;8;6;2;1;2;2;1;1;1;8; ;99;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;6;5;0;7;4;5;6;1;1;9;7;3;6;1;1;6;3;7;5;2;7;5;5;7;1;4;9;2;-9;7;1;-9;6;1;2; ; ; ;1;8; ;2; ; ;6;1;3;3;3;1;3;4;4;3;1;3;1;3;3;4;4;3;4;2;2;4;3;2;4;2;2;2;2;2;4;2;2;2;4;4;4;2;2;2;2;1;6;6;4;1;1;1;1;5;5;5;5;25-12-2022;02:03:32;25-12-2022;02:06:13;1;5;4;4;4;23-01-2023;13:04:28;23-01-2023;13:06:59;1;5;5;4;4;08-02-2023;10:39:03;08-02-2023;10:42:06;161;151;183
882772;202212;202301;202302;58;2;3;1;0;0;1;0;0;0; ;1;3;1;3;1;6;7;9;7;5;5;6;7;4;6;8;9;9;7;9;6;5;6;5;9;7;5;5;6;7;5;6;8;9;9;7;8;7;5;2;2;2;1;1;2;1;5; ;100; ; ; ;0;0;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;1; ;1;6;0;3;5;7;10;0;7;3;6;0;0;0;0;0;3;1;5;0;2;6;7;8;0;6;3;6;0;0;0;0;0;4;2; ; ; ;1;5; ;2; ; ;0;5;5;2;2;4;2;3;5;1;1;5;1;5;5;4;3;5;5;2;4;4;1;1;1;3;5;5;5;5;1;1;3;1;1;3;1;1;1;1;1;1;5;5;1;1;1;1;2;3;3;3;3;31-12-2022;13:42:31;31-12-2022;13:47:22;3;3;3;3;3;15-01-2023;16:06:52;15-01-2023;16:10:50;2;3;3;3;3;25-02-2023;16:52:08;25-02-2023;16:56:53;291;238;285
882775;202212;202301;-9;56;2;1;1;1;1;1;0;0;0; ;1;3;1;3;1;0;2;3;4;0;0;0;0;2;2;6;8;7;7;6;7;6;0;1;2;3;0;0;0;0;2;1;4;8;4;5;5;6;6;1;1;2;2;1;2;1;17; ;100; ; ; ; ; ;50; ; ; ; ; ; ; ; ;50; ; ; ; ; ; ; ;0;0; ;0;0;1;1;0;0;0;0;0; ;-9;-9;8;3;1;0;0;6;4;4;3;8;6;0;4;7;0;0;0;9;2;2;-9;0;2;-9;-9;-9;2;-9;0;-9;7;0;2; ; ; ;1;16; ;2; ; ;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;05-12-2022;16:48:58;05-12-2022;16:54:40;3;3;3;3;3;02-01-2023;18:59:26;02-01-2023;19:04:58; ; ; ; ; ; ; ; ; ;342;332; 
882780;202212;202301;202302;79;1;3;1;0;0;1;0;0;0; ;2;2;2;2;2;6;5;7;7;5;5;5;5;4;6;6;7;7;5;5;6;6;6;5;7;7;4;4;3;3;4;7;7;7;7;7;6;7;7;2;2;2;2;2;1;1;7; ;100;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;4;5;0;4;6;6;6;0;0;5;0;0;0;0;0;0;0;3;6;0;0;6;0;6;0;0;6;1;0;3;1;0;1;0;2; ; ; ;1;7; ;2; ; ;3;5;5;3;3;3;4;1;4;2;2;4;2;4;4;4;3;3;4;2;3;4;2;3;2;3;4;4;4;4;2;2;2;2;4;4;4;4;1;1;1;1;4;2;2;2;2;2;2;5;1;2;2;05-12-2022;13:22:00;05-12-2022;13:25:37;5;5;1;3;4;02-01-2023;12:46:09;02-01-2023;12:51:19;1;5;3;3;4;06-02-2023;13:48:23;06-02-2023;13:55:35;217;310;432
882785;202301;202301;202302;57;1;3;1;1;0;1;0;0;0; ;1;3;1;3;1;8;7;8;8;6;7;6;7;6;9;8;8;8;7;8;8;7;7;7;8;8;6;7;7;7;6;9;8;9;8;7;7;7;7;2;1;1;2;1;1;1;1; ;100;18; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;8;5;6;7;4;3;3;0;2;5;6;9;1;0;1;3;0;8;3;7;7;5;5;5;0;3;5;7;9;5;2;5;5;0;2; ; ; ;1;16; ;2; ; ;8;5;3;4;3;3;1;4;4;2;3;5;1;3;3;3;4;1;3;3;2;4;4;3;1;4;5;3;4;5;3;2;4;1;4;3;2;2;1;1;1;1;3;2;2;1;2;1;2;4;3;4;4;03-01-2023;16:35:49;03-01-2023;16:41:07;2;5;3;4;4;03-01-2023;16:31:49;03-01-2023;16:35:43;2;4;3;4;4;06-02-2023;16:27:49;06-02-2023;16:34:51;318;234;422
882815;202212;-9;-9;-9;-9;4;0;0;1;0;0;0;0; ;2;2;2;2;2;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;8;2;2;2;1;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;3;3;3;3;05-12-2022;14:44:35;05-12-2022;14:52:11; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;456; ; 
882855;202212;202301;202302;20;2;2;0;0;1;0;0;0;0; ;2;2;1;2;2;0;0;0;7;0;0;0;0;6;6;6;6;6;3;3;6;6;0;0;6;6;0;0;0;0;6;6;6;6;2;2;2;6;6;1;1;1;2;2;1;2; ; ;0; ; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;0;0;8;2;0;0;0;0;0;5;7;0;0;0;5;0;0;0;0;4;0;0;0;0;0;0;0;5;0;2; ; ; ;2; ; ;2; ; ;5;3;5;4;3;3;1;2;5;1;1;3;5;1;1;2;4;1;1;4;1;3;1;3;3;4;4;4;5;4;1;1;4;3;4;4;4;4;3;3;2;1;5;3;4;4;5;3;1;4;4;2;3;10-12-2022;11:40:40;10-12-2022;11:43:09;3;5;1;1;3;09-01-2023;14:09:49;09-01-2023;14:20:00;1;3;2;4;3;18-02-2023;08:45:01;18-02-2023;08:49:07;149;611;246
882861;202212;202301;202302;73;1;3;0;1;0;1;0;0;0; ;2;3;2;3;2;8;8;9;9;7;6;7;7;7;9;8;8;8;8;8;8;7;8;7;9;9;7;7;6;8;7;7;8;8;7;7;8;7;6;2;2;1;2;2;1;1;1; ;90;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;8;6;3;6;4;7;6;5;6;7;5;6;6;5;7;5;6;9;8;4;6;7;5;7;6;6;6;7;6;6;5;7;7;7;1;1; ;2; ; ; ;2; ; ;8;3;4;2;2;3;4;2;4;3;3;3;2;3;3;4;4;3;2;3;3;4;4;4;3;3;4;4;3;2;3;3;4;4;4;4;4;2;3;2;1;1;3;2;4;3;3;3;4;4;4;3;3;05-12-2022;14:01:29;05-12-2022;14:07:03;2;2;3;4;3;28-01-2023;13:18:11;28-01-2023;13:25:18;2;4;3;3;4;20-02-2023;20:16:16;20-02-2023;20:23:53;334;427;457
882864;202212;202301;202302;37;1;2;0;1;1;0;0;0;0; ;1;2;2;3;2;2;2;5;6;0;0;0;1;2;-9;6;5;7;5;3;7;6;2;2;6;6;1;1;2;2;5;-9;7;3;7;5;3;7;6;1;1;1;2;2;1;2; ; ;0;1; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2; ; ; ;2; ; ;2; ; ;5;5;2;4;5;4;1;2;1;5;5;3;3;2;3;3;2;2;3;3;2;4;4;5;5;1;3;4;3;2;2;2;2;2;4;4;4;2;2;2;2;1;4;4;4;2;3;3;1;5;3;4;4;21-12-2022;07:18:32;21-12-2022;07:22:26;1;5;3;3;3;03-01-2023;13:23:28;03-01-2023;13:25:47;2;5;5;5;5;22-02-2023;07:15:36;22-02-2023;07:22:56;234;139;440
882876;202212;202301;202302;70;2;1;1;1;0;0;0;0;0; ;1;4;2;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;2;1;1;1;2; ;100; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ;-9;-9;-9;-9;-9;-9;-9;-9;-9; ;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2; ; ; ;2; ; ;2; ; ;-9;5;-9;-9;-9;1;3;2;5;1;3;4;1;5;4;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;5;3;4;4;3;2;2;1;3;3;3;3;3;3;1;5;1;5;5;23-12-2022;17:26:19;23-12-2022;17:30:49;1;5;1;5;5;24-01-2023;13:14:44;24-01-2023;13:16:34;1;5;1;5;5;22-02-2023;18:17:49;22-02-2023;18:21:42;270;110;233
882897;202212;202301;202302;63;1;1;-9;-9;-9;-9;-9;-9;-9; ;1;2;2;2;2;1;1;5;5;1;1;1;2;3;5;6;6;5;4;5;7;7;2;2;6;6;2;2;3;3;4;5;6;7;6;3;4;7;7;1;1;1;2;1;1;1;8; ;100;9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0; ;1;0;1;4;5;5;5;0;2;6;3;3;5;3;5;5;2;0;0;1;3;4;4;1;0;2;7;3;3;5;3;2;5;1;1;8; ;3; ; ; ;2; ; ;5;2;5;3;4;1;2;4;3;3;3;4;2;4;4;4;4;4;4;3;3;4;2;4;4;4;2;2;4;3;3;2;4;3;4;4;4;2;2;2;1;1;5;3;2;1;3;1;1;4;2;3;3;05-12-2022;22:01:02;05-12-2022;22:08:17;2;5;3;3;3;11-01-2023;09:19:20;11-01-2023;09:23:46;1;5;4;4;4;06-02-2023;19:24:17;06-02-2023;19:37:29;435;266;792
882922;-9;202301;202302;61;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;3; ;100; ; ; ;30;20; ;40; ; ;10; ; ; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;0;0;1; ;7;7;3;7;5;6;6;1;4;6;4;5;6;4;6;6;-9;8;8;3;6;7;6;6;1;4;7;-9;6;7;5;-9;6;5;2; ; ; ;1;3; ;2; ; ;7;4;4;3;3;1;3;4;5;2;2;4;2;4;3;3;4;3;3;3;3;2;3;2;2;4;4;4;4;4;3;2;3;4;4;4;3;2;2;2;1;1;2;4;3;2;2;2; ; ; ; ; ; ; ; ; ;4;4;3;3;3;02-01-2023;19:00:12;02-01-2023;19:07:45;2;4;3;3;3;12-02-2023;19:05:09;12-02-2023;19:09:49; ;453;280
882931;202212;202301;202302;18;2;3;1;1;0;0;0;0;0; ;3;1;3;1;3;8;8;8;7;6;6;5;6;6;8;8;7;8;8;7;7;7;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;1;1;2;2;1;3; ; ;50; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0; ;0;0;0;0;0;0;0;0;1; ;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2; ; ; ;2; ; ;2; ; ;-9;5;4;4;4;3;4;1;4;2;2;2;2;2;2;4;1;1;3;4;2;4;4;3;2;4;4;4;4;4;4;2;3;3;4;5;4;4;1;1;1;1;2;3;4;5;2;2;3;3;3;3;3;28-12-2022;12:08:07;28-12-2022;12:10:02;4;1;1;1;1;30-01-2023;12:55:06;30-01-2023;12:56:10;1;5;1;3;3;27-02-2023;14:57:54;11-03-2023;12:12:57;115;64;1026903
882940;202212;202301;202302;52;2;3;1;1;0;0;0;0;0; ;1;4;1;4;2;6;-9;8;9;4;5;6;8;7;8;8;8;10;6;8;8;7;5;-9;8;8;4;5;6;7;7;-9;7;5;10;7;8;9;9;2;1;2;2;1;1;1;4; ;95; ; ; ;20;30; ;40; ; ; ; ;10; ; ; ; ; ; ; ; ; ; ;0;0; ;0;0;0;0;0;0;1;0;0; ;5;7;1;7;3;5;3;0;6;4;0;0;3;0;5;-9;0;4;4;4;6;6;-9;3;0;-9;5;-9;-9;-9;2;-9;-9;0;2; ; ; ;2; ; ;2; ; ;7;5;3;4;2;1;3;4;4;2;1;4;1;3;3;4;4;3;5;3;1;4;4;4;1;3;5;4;4;4;4;3;3;3;5;5;4;2;1;1;1;1;3;3;1;1;4;1;2;3;4;4;3;07-12-2022;13:33:10;07-12-2022;15:11:47;3;4;5;5;4;03-01-2023;23:33:37;03-01-2023;23:42:23;2;3;5;5;5;06-02-2023;23:26:10;06-02-2023;23:36:41;5917;526;631
882963;202212;202301;202302;33;2;2;1;1;1;0;0;0;0; ;1;2;1;1;2;2;2;4;6;4;4;6;6;5;5;6;6;7;2;3;6;6;2;2;3;5;3;3;6;6;5;6;7;7;7;3;3;7;7;1;1;1;2;1;2;1;4; ;100; ; ; ;5;25;0;10;15;25;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ;0;0;0;0;0;0;0;0;1; ;6;6;5;6;6;6;6;0;6;6;-9;-9;6;4;6;7;-9;6;6;2;7;6;-9;7;0;-9;6;-9;-9;-9;-9;-9;7;5;2; ; ; ;2; ; ;2; ; ;3;5;5;3;3;3;4;1;5;1;1;4;1;4;4;4;4;3;2;4;4;4;2;1;1;4;5;1;4;4;3;2;4;2;4;4;3;2;2;2;2;2;5;5;2;2;2;2;2;4;2;2;3;15-12-2022;13:45:08;15-12-2022;13:50:42;2;4;1;1;3;13-01-2023;21:34:52;13-01-2023;21:40:41;2;4;2;3;3;11-02-2023;14:08:08;11-02-2023;14:12:52;334;349;284
882969;202212;202301;202302;67;1;3;1;1;1;0;1;0;0; ;1;2;2;3;2;6;6;-9;8;6;6;6;8;7;7;7;7;-9;7;8;7;7;6;6;-9;8;6;6;-9;7;7;7;7;7;-9;7;8;7;7;2;2;2;2;2;1;1;4; ;90;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0; ;6;7;5;6;6;7;7;5;-9;-9;-9;-9;6;-9;-9;6;-9;7;7;5;6;7;-9;7;5;-9;7;-9;-9;-9;6;-9;7;6;2; ; ; ;2; ; ;2; ; ;7;4;3;3;2;4;3;1;4;3;3;4;2;4;4;4;3;3;4;3;3;4;3;3;2;4;4;2;3;2;3;3;3;2;4;4;4;4;2;2;2;1;4;3;3;2;2;2;1;5;5;5;5;20-12-2022;21:17:39;20-12-2022;21:28:26;1;5;5;5;5;25-01-2023;18:31:00;25-01-2023;18:41:15;1;5;5;5;5;22-02-2023;22:39:42;22-02-2023;22:57:22;647;615;1060
882978;202212;202301;202302;77;1;3;1;1;0;1;0;0;0; ;1;3;1;3;1;7;7;7;7;7;7;7;7;7;7;7;7;7;6;6;7;7;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;-9;2;2;2;2;1;2;1;7; ;100;8; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;5;6;2;3;5;6;6;1;5;4;6;4;2;2;1;2;4;5;6;3;1;3;4;5;1;5;4;5;4;5;4;5;4;6;2; ; ; ;2; ; ;2; ; ;5;4;4;3;3;4;2;3;5;3;3;3;2;3;3;4;2;3;4;3;3;4;3;2;3;4;5;4;3;3;2;3;2;2;4;3;5;2;2;2;1;1;5;1;2;1;1;1;3;5;3;3;3;05-12-2022;16:20:33;05-12-2022;16:28:44;5;5;4;3;3;02-01-2023;14:29:27;02-01-2023;14:36:20;1;5;3;3;3;17-02-2023;13:47:28;25-02-2023;12:44:15;491;413;687407
882988;202212;202301;202302;34;1;1;1;1;1;0;0;0;0; ;1;2;2;2;2;1;1;1;8;1;5;5;5;5;5;7;5;4;2;2;6;6;1;1;1;8;1;5;5;5;5;5;7;7;-9;4;3;6;6;1;1;1;2;1;2;1;12; ;100;13; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;1;0;0; ;0;2;1;2;3;3;6;7;7;5;-9;-9;-9;8;7;7;-9;0;0;0;-9;-9;-9;-9;4;-9;-9;-9;-9;-9;-9;-9;-9;5;2; ; ; ;2; ; ;2; ; ;2;1;5;2;-9;3;2;1;3;4;5;2;4;3;3;5;5;2;3;3;4;4;2;4;4;2;2;2;2;2;4;4;5;1;3;3;2;1;2;2;2;2;4;4;4;2;2;2;3;4;4;4;4;26-12-2022;17:22:42;26-12-2022;17:26:14;4;4;4;3;3;30-01-2023;18:14:08;30-01-2023;18:17:49;2;4;3;4;4;06-02-2023;20:22:11;06-02-2023;20:29:35;212;221;444
883013;202212;202301;202302;73;1;3;1;1;0;1;0;0;0; ;1;3;1;3;2;8;7;9;8;6;6;6;6;6;8;7;8;8;7;8;8;7;7;7;9;8;6;6;6;6;6;8;8;9;8;8;8;8;8;2;2;2;2;1;2;1;7; ;100;-9; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;0;0;1; ;4;7;1;2;4;6;6;0;4;6;7;3;3;3;2;1;1;4;6;2;2;4;4;5;0;3;5;6;3;4;4;-9;3;2;2; ; ; ;1;4; ;2; ; ;3;5;5;3;3;4;1;3;4;2;2;4;2;3;3;4;3;3;4;2;2;3;3;3;3;3;4;4;4;4;2;2;2;2;4;4;4;2;1;1;1;1;6;2;3;1;2;2;2;3;3;3;3;25-12-2022;13:11:37;25-12-2022;13:16:15;2;3;3;3;3;08-01-2023;17:44:18;08-01-2023;17:52:26;3;4;3;3;3;09-02-2023;16:23:07;09-02-2023;16:30:48;278;488;461
883022;202212;-9;202303;-9;-9;2;1;0;0;1;1;0;0; ;1;4;1;4;1;2;6;6;6;4;4;2;2;6;2;7;9;9;9;5;6;5;2;6;6;6;4;4;2;2;6;3;7;9;9;9;6;6;5;1;1;1;2;1;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;3;4;5;2;4;3;5;3;3;2;2;4;4;2;4;1;3;4;2;4;4;1;2;4;4;3;4;4;4;4;4;4;4;4;3;2;1;1;1;1;2;1;4;1;1;2;1;5;1;4;4;06-12-2022;19:24:49;06-12-2022;19:30:09; ; ; ; ; ; ; ; ; ;1;5;2;4;4;08-03-2023;09:34:56;08-03-2023;09:43:17;320; ;501
